10,3,(-1, -1, 0)||3
10,39,(1, -1, 0)||1
10,23,(-1, 0, 1)||3
10,12,(1, 0, -1)||2
10,35,(0, 1, -1)||13
10,3,(0, -1, -1)||3
10,23,(-1, 0, -1)||5
10,32,(-1, 0, 1)||1
10,26,(1, 0, 1)||7
10,32,(-1, 0, 0)||1
10,37,(0, 0, 1)||5
10,28,(-1, 0, 1)||3
10,32,(-1, 0, -1)||1
37,0,(0, 1, 0)||12
37,10,(0, -1, 0)||12
37,10,(0, 0, -1)||5
37,28,(-1, 0, 0)||1
37,38,(1, 0, 0)||2
37,10,(0, 1, -1)||3
37,0,(-1, 1, 0)||10
37,0,(1, 1, 0)||10
37,10,(0, -1, -1)||11
37,10,(-1, -1, 0)||12
37,10,(1, -1, 0)||8
37,10,(-1, 0, -1)||3
37,26,(1, 0, -1)||2
0,40,(0, -1, 1)||1
0,40,(0, -1, 0)||2
0,35,(0, 0, 1)||5
0,40,(0, -1, -1)||2
35,0,(0, 1, 0)||18
35,10,(0, -1, 0)||18
35,10,(0, 0, 1)||3
35,0,(0, 0, -1)||5
35,0,(-1, 0, 0)||16
35,0,(1, 0, 0)||16
35,35,(0, 1, 1)||1
35,0,(0, 1, -1)||15
35,0,(-1, 1, 0)||16
35,0,(1, 1, 0)||16
35,10,(0, -1, 1)||13
35,16,(0, -1, -1)||1
35,23,(-1, -1, 0)||2
35,0,(1, -1, 0)||10
35,0,(-1, 0, 1)||15
35,0,(1, 0, 1)||16
35,0,(-1, 0, -1)||16
35,0,(1, 0, -1)||15
10,35,(0, 0, -1)||3
10,35,(0, 1, 1)||13
10,32,(-1, -1, 0)||1
10,26,(1, -1, 0)||3
10,37,(0, -1, 1)||3
0,37,(0, -1, 0)||12
0,33,(-1, 1, 0)||2
0,35,(0, -1, 1)||15
0,35,(0, -1, 0)||18
35,35,(0, 0, 1)||10
35,0,(0, 1, 1)||15
35,35,(0, -1, -1)||1
35,0,(-1, -1, 0)||10
35,35,(0, 0, -1)||10
35,10,(0, -1, -1)||13
35,13,(0, 1, 1)||1
35,10,(-1, 0, 1)||1
10,36,(0, 1, 1)||12
33,36,(0, 1, 0)||1
33,33,(-1, 0, 0)||2
33,13,(0, 1, -1)||1
33,23,(-1, 1, 0)||1
33,0,(-1, -1, 0)||1
33,10,(-1, 0, -1)||2
33,0,(1, 0, -1)||1
0,35,(0, -1, -1)||15
13,36,(0, 0, 1)||7
13,33,(0, -1, 1)||1
13,35,(0, -1, -1)||1
13,23,(-1, 0, 1)||4
36,0,(0, 1, 0)||17
36,33,(0, -1, 0)||1
36,13,(0, 0, -1)||7
36,23,(-1, 0, 0)||8
36,0,(1, 0, 0)||14
36,0,(0, 1, -1)||14
36,0,(-1, 1, 0)||10
36,0,(1, 1, 0)||15
36,10,(0, -1, -1)||12
36,33,(-1, -1, 0)||1
36,0,(1, -1, 0)||9
36,17,(-1, 0, -1)||4
36,0,(1, 0, -1)||11
0,36,(0, -1, 1)||14
0,36,(0, -1, 0)||17
0,23,(-1, -1, 0)||10
10,36,(0, 1, 0)||14
10,40,(-1, 1, 0)||2
10,36,(0, 1, -1)||11
39,12,(0, 1, -1)||1
39,10,(-1, 1, 0)||1
9,7,(0, 0, 1)||1
7,9,(0, 0, -1)||1
7,26,(0, 1, 1)||2
10,37,(-1, 1, 0)||8
13,40,(-1, 0, 1)||1
36,10,(0, -1, 0)||14
36,12,(0, 0, 1)||7
36,40,(-1, 0, 0)||1
36,0,(0, 1, 1)||15
36,10,(0, -1, 1)||11
36,10,(-1, -1, 0)||14
36,16,(-1, 0, 1)||4
36,14,(-1, 0, -1)||2
12,36,(0, 0, -1)||7
12,39,(0, -1, 1)||1
12,10,(-1, 0, 1)||2
12,40,(-1, 0, -1)||1
0,35,(-1, 1, 0)||10
0,26,(0, 0, 1)||2
26,0,(0, 0, -1)||2
26,10,(-1, 1, 0)||3
26,7,(0, -1, -1)||2
26,10,(-1, 0, -1)||7
26,38,(0, 0, 1)||2
26,37,(-1, 0, 1)||2
38,26,(0, 0, -1)||2
38,37,(-1, 0, 0)||2
0,40,(-1, -1, 0)||1
0,36,(0, -1, -1)||15
0,35,(-1, 0, 1)||15
0,35,(-1, 0, 0)||16
0,35,(-1, 0, -1)||16
0,37,(-1, -1, 0)||10
0,35,(-1, -1, 0)||16
0,33,(-1, 0, 1)||1
0,36,(-1, 1, 0)||9
0,36,(-1, 0, 1)||11
0,36,(-1, 0, 0)||14
0,36,(-1, -1, 0)||15
2,45,(0, 1, 1)||27
2,45,(0, 1, 0)||30
2,45,(0, 1, -1)||27
10,46,(1, 1, 0)||2
10,24,(1, 0, 1)||5
10,45,(0, 0, 1)||26
45,0,(0, 1, 0)||24
45,2,(0, -1, 0)||30
45,10,(0, 0, 1)||26
45,10,(0, 0, -1)||26
45,8,(1, 0, 0)||2
45,10,(0, 1, 1)||18
45,38,(0, 1, -1)||2
45,0,(1, 1, 0)||24
45,2,(0, -1, 1)||27
45,2,(0, -1, -1)||27
45,2,(1, -1, 0)||27
45,9,(1, 0, 1)||4
45,24,(1, 0, -1)||2
10,45,(0, 0, -1)||26
39,22,(0, 0, 1)||1
22,39,(0, 0, -1)||1
45,6,(1, 0, 0)||4
45,10,(0, 1, -1)||18
45,10,(1, 0, -1)||13
17,46,(1, 0, 1)||1
23,16,(0, 0, 1)||7
23,46,(1, 0, 0)||1
23,12,(1, 0, 1)||4
16,38,(0, 0, 1)||1
16,23,(0, 0, -1)||7
16,46,(1, 0, -1)||1
38,16,(0, 0, -1)||1
38,45,(0, -1, 1)||2
38,24,(1, -1, 0)||1
38,12,(1, 0, -1)||1
0,45,(0, -1, 0)||24
10,45,(0, -1, -1)||18
10,13,(1, 0, 1)||2
10,13,(1, 0, 0)||2
10,3,(1, -1, 0)||3
10,36,(1, 0, 1)||5
10,36,(1, 0, 0)||7
10,45,(0, -1, 1)||18
10,13,(1, 0, -1)||5
0,35,(0, 1, -1)||2
0,36,(1, 0, -1)||3
0,46,(1, -1, 0)||1
12,23,(1, 0, 1)||1
0,16,(1, 0, 1)||9
10,35,(0, 0, 1)||3
10,16,(1, 0, -1)||1
35,10,(0, 0, -1)||3
35,29,(0, 1, -1)||1
35,13,(1, -1, 0)||1
35,0,(0, 0, 1)||5
35,0,(0, -1, 1)||2
35,36,(1, -1, 0)||2
0,35,(0, 0, -1)||5
29,35,(0, -1, 1)||1
2,45,(1, 1, 0)||27
2,45,(-1, 1, 0)||27
10,46,(0, 1, 1)||2
10,46,(0, 1, 0)||2
10,46,(0, 1, -1)||2
10,45,(1, 0, 1)||15
24,8,(0, 0, 1)||1
24,45,(1, 0, 0)||5
24,12,(0, 1, -1)||3
24,38,(-1, 1, 0)||1
24,45,(-1, 0, 1)||2
24,10,(-1, 0, -1)||5
8,24,(0, 0, -1)||1
8,45,(-1, 0, 0)||2
8,45,(1, 0, -1)||1
9,45,(1, 0, 1)||4
9,45,(-1, 0, -1)||4
11,45,(1, 0, 0)||3
10,45,(1, 0, -1)||13
24,3,(0, 0, 1)||2
24,13,(0, 1, 1)||1
3,13,(0, 1, 0)||1
3,24,(0, 0, -1)||2
3,10,(1, 0, 0)||7
3,36,(0, 1, 1)||1
3,0,(0, 1, -1)||3
3,10,(-1, 1, 0)||3
3,30,(1, 1, 0)||1
3,45,(1, 0, -1)||3
10,45,(-1, 0, 1)||13
6,45,(-1, 0, 0)||4
6,45,(1, 0, 0)||4
6,36,(0, 1, -1)||1
6,10,(1, 0, -1)||5
14,46,(0, 0, 1)||1
46,0,(0, 1, 0)||2
46,10,(0, -1, 0)||2
46,12,(0, 0, 1)||1
46,14,(0, 0, -1)||1
46,23,(-1, 0, 0)||1
46,12,(1, 0, 0)||2
46,0,(0, 1, 1)||2
46,0,(0, 1, -1)||1
46,0,(-1, 1, 0)||1
46,0,(1, 1, 0)||2
46,10,(0, -1, 1)||2
46,10,(0, -1, -1)||2
46,10,(-1, -1, 0)||2
46,10,(1, -1, 0)||2
46,16,(-1, 0, 1)||1
46,37,(1, 0, 1)||1
46,17,(-1, 0, -1)||1
46,13,(1, 0, -1)||1
12,46,(0, 0, -1)||1
12,37,(1, 0, 0)||1
12,24,(0, -1, 1)||3
12,38,(-1, 0, 1)||1
12,23,(-1, 0, -1)||4
12,12,(1, 0, -1)||1
0,45,(1, -1, 0)||24
0,37,(1, 0, -1)||6
0,45,(-1, -1, 0)||24
0,23,(0, 1, 1)||1
0,3,(0, -1, 1)||3
13,3,(0, -1, 0)||1
13,10,(-1, 0, 0)||2
13,30,(1, 0, 0)||1
13,35,(-1, 1, 0)||1
13,24,(0, -1, -1)||1
13,10,(1, -1, 0)||2
13,10,(-1, 0, 1)||5
13,37,(1, 0, 1)||1
13,10,(-1, 0, -1)||2
36,0,(0, 0, 1)||3
36,10,(-1, 0, 0)||7
36,37,(1, 0, 0)||1
36,35,(-1, 1, 0)||2
36,6,(0, -1, 1)||1
36,3,(0, -1, -1)||1
36,10,(1, -1, 0)||1
36,0,(-1, 0, 1)||3
36,0,(1, 0, 1)||13
36,10,(-1, 0, -1)||5
36,30,(1, 0, -1)||1
0,36,(0, 0, -1)||3
0,46,(0, -1, 1)||1
0,46,(0, -1, 0)||2
0,46,(0, -1, -1)||2
0,44,(1, 1, 0)||2
0,23,(0, 0, 1)||3
23,0,(0, 0, -1)||3
23,0,(0, -1, -1)||1
23,15,(1, 0, 1)||2
23,12,(-1, 0, -1)||1
23,0,(1, 0, -1)||3
16,10,(-1, 0, 1)||1
16,0,(-1, 0, -1)||9
0,44,(1, 0, 1)||3
10,46,(-1, 1, 0)||2
45,24,(-1, 0, 0)||5
45,27,(1, 0, 0)||4
45,37,(0, 1, -1)||2
45,0,(-1, 1, 0)||24
45,2,(-1, -1, 0)||27
45,8,(-1, 0, 1)||1
45,10,(1, 0, 1)||15
45,10,(-1, 0, -1)||15
45,3,(1, 0, -1)||3
45,11,(-1, 0, 0)||3
45,10,(-1, 0, 1)||13
45,41,(1, 0, 1)||2
45,9,(-1, 0, -1)||4
45,4,(1, 0, 0)||2
45,30,(0, 1, 1)||1
45,3,(-1, 0, 1)||3
45,7,(1, 0, 1)||1
45,9,(1, 0, -1)||4
10,3,(-1, 0, 0)||7
10,13,(-1, 1, 0)||2
10,36,(-1, 1, 0)||1
10,6,(-1, 0, 1)||5
45,6,(-1, 0, 0)||4
45,39,(1, 0, 0)||3
13,24,(1, -1, 0)||1
13,46,(-1, 0, 1)||1
13,10,(1, 0, 1)||2
12,37,(0, 0, 1)||1
12,46,(-1, 0, 0)||2
12,47,(1, 1, 0)||1
12,3,(1, -1, 0)||1
12,12,(-1, 0, 1)||1
12,15,(1, 0, 1)||1
37,0,(0, 0, 1)||9
37,12,(0, 0, -1)||1
37,12,(-1, 0, 0)||1
37,15,(1, 0, 0)||1
37,0,(0, 1, 1)||9
37,0,(0, 1, -1)||7
37,45,(0, -1, 1)||2
37,3,(1, -1, 0)||1
37,0,(-1, 0, 1)||6
37,0,(1, 0, 1)||8
37,46,(-1, 0, -1)||1
37,10,(1, 0, -1)||7
0,37,(0, 0, -1)||9
30,37,(0, 0, 1)||1
30,13,(-1, 0, 0)||1
30,45,(0, -1, -1)||1
30,3,(-1, -1, 0)||1
30,7,(1, -1, 0)||1
30,36,(-1, 0, 1)||1
30,37,(1, 0, 1)||1
37,30,(0, 0, -1)||1
37,36,(-1, 0, 0)||1
37,37,(1, 0, 0)||3
37,13,(-1, 0, -1)||1
37,0,(1, 0, -1)||2
0,36,(-1, 0, -1)||13
0,47,(1, 0, 1)||7
0,47,(1, 0, 0)||2
0,37,(0, -1, 1)||7
0,46,(-1, -1, 0)||2
0,47,(1, 0, -1)||8
0,37,(0, -1, -1)||9
0,44,(0, 1, -1)||2
0,23,(-1, 0, 1)||3
15,0,(1, 0, 0)||2
15,10,(0, 1, -1)||5
15,0,(1, -1, 0)||1
15,23,(-1, 0, -1)||2
15,0,(1, 0, -1)||2
0,47,(1, -1, 0)||6
31,44,(0, 0, 1)||2
31,21,(1, 0, 0)||2
31,37,(1, 0, 1)||1
44,31,(0, 0, -1)||2
44,37,(1, 0, 0)||2
44,0,(0, -1, 1)||2
44,0,(-1, -1, 0)||2
44,0,(1, 0, 1)||5
44,0,(-1, 0, -1)||3
44,21,(1, 0, -1)||1
10,15,(0, -1, 1)||5
2,48,(1, 1, 0)||3
24,10,(0, 1, 1)||1
24,13,(-1, 1, 0)||1
3,3,(0, 0, 1)||2
3,15,(0, 1, 1)||1
3,12,(-1, 1, 0)||1
3,15,(0, 1, 0)||1
3,27,(0, 0, 1)||1
3,3,(0, 0, -1)||2
3,0,(0, 1, 1)||3
3,37,(-1, 1, 0)||1
3,15,(1, 1, 0)||1
3,45,(-1, 0, 1)||3
3,45,(1, 0, 1)||1
27,3,(0, 0, -1)||1
27,45,(-1, 0, 0)||4
27,45,(1, 0, 0)||4
27,15,(0, 1, -1)||1
27,10,(1, 0, 1)||6
10,45,(-1, 0, -1)||15
6,41,(0, 0, 1)||1
6,48,(1, 0, 1)||1
41,6,(0, 0, -1)||1
41,48,(1, 0, 0)||1
41,0,(1, 1, 0)||5
41,45,(-1, 0, -1)||2
41,45,(1, 0, -1)||1
9,45,(-1, 0, 1)||4
9,48,(1, 0, -1)||2
4,7,(0, 0, 1)||1
4,45,(-1, 0, 0)||2
4,45,(1, 0, 0)||2
4,0,(0, 1, 1)||3
4,33,(1, 1, 0)||1
7,4,(0, 0, -1)||1
7,10,(1, 0, 0)||1
7,37,(0, 1, 1)||1
7,30,(-1, 1, 0)||1
7,10,(1, 1, 0)||1
7,45,(-1, 0, -1)||1
7,45,(1, 0, -1)||1
39,45,(-1, 0, 0)||3
39,37,(0, 1, -1)||1
0,47,(0, 1, 1)||7
10,47,(0, 1, 0)||8
10,24,(0, -1, -1)||1
10,37,(-1, 0, 1)||7
10,15,(1, 0, 1)||3
10,13,(-1, 0, -1)||2
15,3,(0, -1, 0)||1
15,37,(-1, 0, 0)||1
15,47,(0, 1, -1)||1
15,27,(0, -1, 1)||1
15,3,(0, -1, -1)||1
15,12,(-1, 0, -1)||1
0,3,(0, -1, -1)||3
0,37,(-1, 0, -1)||8
0,48,(1, -1, 0)||6
0,15,(-1, 1, 0)||1
0,37,(0, 0, 1)||1
0,4,(0, -1, -1)||3
0,37,(-1, 0, 1)||2
0,33,(1, 0, -1)||1
37,0,(0, 0, -1)||1
37,37,(-1, 0, 0)||3
37,10,(1, 0, 0)||2
37,23,(1, 1, 0)||1
37,39,(0, -1, 1)||1
37,7,(0, -1, -1)||1
37,10,(1, 0, 1)||1
37,30,(-1, 0, -1)||1
0,47,(0, 0, 1)||8
47,0,(0, 1, 0)||8
47,10,(0, -1, 0)||8
47,0,(0, 0, 1)||8
47,0,(0, 0, -1)||8
47,0,(-1, 0, 0)||2
47,10,(1, 0, 0)||2
47,0,(0, 1, 1)||8
47,0,(0, 1, -1)||8
47,0,(-1, 1, 0)||6
47,47,(1, 1, 0)||1
47,15,(0, -1, 1)||1
47,0,(0, -1, -1)||7
47,12,(-1, -1, 0)||1
47,10,(1, -1, 0)||6
47,0,(-1, 0, 1)||8
47,0,(1, 0, 1)||7
47,0,(-1, 0, -1)||7
47,0,(1, 0, -1)||8
0,47,(0, 0, -1)||8
0,37,(0, 1, -1)||6
0,28,(1, 0, -1)||1
0,15,(-1, 0, 1)||2
0,15,(-1, 0, 0)||2
0,47,(0, -1, 1)||8
0,47,(0, -1, 0)||8
0,47,(0, -1, -1)||8
21,37,(0, 0, 1)||2
21,31,(-1, 0, 0)||2
21,10,(1, 0, 0)||2
21,0,(0, 1, 1)||7
21,29,(1, 1, 0)||1
21,44,(-1, 0, 1)||1
21,0,(1, 0, 1)||3
21,0,(1, 0, -1)||6
37,21,(0, 0, -1)||2
37,44,(-1, 0, 0)||2
37,0,(1, 0, 0)||2
37,0,(0, -1, 1)||6
37,28,(1, -1, 0)||2
37,31,(-1, 0, -1)||1
0,44,(-1, 0, -1)||5
0,21,(0, -1, -1)||7
2,48,(0, 1, 1)||2
2,48,(0, 1, 0)||3
2,48,(0, 1, -1)||3
45,48,(1, 0, 0)||1
10,48,(1, 0, -1)||3
45,27,(-1, 0, 0)||4
45,15,(0, 1, -1)||2
45,3,(-1, 0, -1)||1
10,27,(-1, 0, -1)||6
10,49,(1, 1, 0)||6
45,48,(0, 0, 1)||1
45,22,(1, 0, 0)||5
45,0,(0, 1, 1)||1
45,41,(-1, 0, 1)||1
48,0,(0, 1, 0)||6
48,2,(0, -1, 0)||3
48,10,(0, 0, 1)||6
48,45,(0, 0, -1)||1
48,41,(-1, 0, 0)||1
48,10,(1, 0, 0)||6
48,10,(0, 1, 1)||5
48,0,(0, 1, -1)||3
48,0,(-1, 1, 0)||6
48,48,(1, 1, 0)||1
48,2,(0, -1, 1)||3
48,2,(0, -1, -1)||2
48,2,(-1, -1, 0)||3
48,2,(1, -1, 0)||3
48,9,(-1, 0, 1)||2
48,10,(1, 0, 1)||5
48,6,(-1, 0, -1)||1
48,22,(1, 0, -1)||1
10,48,(0, 0, -1)||6
45,33,(0, 1, 0)||3
45,4,(-1, 0, 0)||2
45,45,(1, 0, 0)||6
45,33,(1, 1, 0)||2
45,7,(-1, 0, 1)||1
10,7,(-1, 0, 0)||1
10,47,(-1, 1, 0)||6
15,45,(0, -1, 1)||2
15,3,(-1, -1, 0)||1
15,10,(-1, 0, -1)||3
10,49,(1, 0, 1)||4
10,49,(1, 0, 0)||6
10,50,(1, 1, 0)||2
0,28,(0, 1, -1)||1
0,48,(0, -1, 1)||3
0,48,(1, 0, 1)||2
0,49,(1, 0, -1)||3
0,48,(0, -1, 0)||6
0,48,(1, 0, 0)||1
0,45,(0, -1, -1)||1
0,41,(-1, -1, 0)||5
10,48,(0, -1, -1)||5
33,10,(0, 1, 0)||2
33,45,(0, -1, 0)||3
33,23,(0, 1, 1)||1
33,10,(0, 1, -1)||2
33,10,(1, 1, 0)||1
33,4,(-1, -1, 0)||1
33,45,(1, -1, 0)||1
33,0,(-1, 0, 1)||1
33,10,(1, 0, 1)||1
10,7,(-1, -1, 0)||1
10,37,(-1, 0, 0)||2
10,37,(-1, 0, -1)||1
0,47,(-1, 0, 1)||8
10,47,(-1, 0, 0)||2
10,47,(1, 1, 0)||6
0,47,(0, 1, -1)||7
0,47,(-1, 0, -1)||7
10,50,(1, 0, 1)||1
28,0,(0, 0, 1)||2
28,50,(1, 0, 0)||1
28,0,(0, 1, 1)||3
28,37,(-1, 1, 0)||2
28,0,(0, -1, 1)||1
28,49,(1, -1, 0)||1
28,0,(-1, 0, 1)||1
28,0,(1, 0, 1)||2
28,0,(1, 0, -1)||1
0,28,(0, 0, -1)||2
0,50,(1, 0, -1)||2
10,33,(0, -1, 1)||2
10,33,(0, -1, 0)||2
10,23,(0, 0, 1)||1
10,33,(1, -1, 0)||1
23,10,(0, 0, -1)||1
23,23,(0, 1, -1)||1
23,33,(0, -1, -1)||1
23,36,(1, 0, 1)||2
23,37,(-1, -1, 0)||1
23,36,(1, 0, -1)||2
47,47,(1, 0, 0)||4
47,0,(1, 1, 0)||6
47,0,(0, -1, 1)||7
47,47,(-1, -1, 0)||1
0,21,(-1, 0, 1)||6
10,21,(-1, 0, 0)||2
0,37,(-1, 0, 0)||2
0,50,(1, -1, 0)||2
0,21,(-1, 0, -1)||3
0,28,(0, -1, -1)||3
23,23,(0, -1, 1)||1
29,21,(-1, -1, 0)||1
2,48,(-1, 1, 0)||3
48,45,(-1, 0, 0)||1
48,21,(1, 1, 0)||2
48,10,(-1, 0, 1)||3
39,41,(0, 0, 1)||1
39,15,(0, 1, -1)||1
39,45,(1, 0, 1)||1
41,39,(0, 0, -1)||1
41,45,(1, 0, 0)||2
41,49,(0, 1, 1)||2
9,49,(0, 1, 0)||4
9,45,(1, 0, -1)||4
22,45,(-1, 0, 0)||5
22,48,(0, 1, 1)||1
22,49,(0, 1, -1)||1
22,48,(-1, 0, 1)||1
10,48,(0, 1, 0)||3
10,48,(-1, 0, 0)||6
10,48,(0, 1, -1)||3
10,48,(-1, 0, -1)||5
45,45,(-1, 0, 0)||6
45,33,(-1, 1, 0)||1
0,21,(1, 0, 0)||2
10,40,(1, 0, 1)||1
15,40,(1, 0, 0)||1
15,39,(0, -1, 1)||1
15,16,(1, 0, 1)||1
0,40,(1, 0, -1)||1
0,49,(0, 0, 1)||3
0,50,(0, 1, 1)||2
49,50,(0, 1, 0)||1
49,9,(0, -1, 0)||4
49,0,(0, 0, 1)||4
49,0,(0, 0, -1)||3
49,10,(-1, 0, 0)||6
49,10,(1, 0, 0)||4
49,0,(0, 1, 1)||4
49,0,(0, 1, -1)||3
49,28,(-1, 1, 0)||1
49,21,(1, 1, 0)||1
49,22,(0, -1, 1)||1
49,41,(0, -1, -1)||2
49,10,(-1, -1, 0)||6
49,10,(1, -1, 0)||4
49,0,(-1, 0, 1)||3
49,10,(1, 0, 1)||3
49,10,(-1, 0, -1)||4
49,0,(1, 0, -1)||2
0,48,(0, 0, 1)||2
0,49,(0, 0, -1)||4
0,50,(0, 1, -1)||2
48,10,(0, -1, 0)||3
48,0,(0, 0, -1)||2
48,0,(-1, 0, 0)||1
48,51,(1, 1, 0)||1
48,10,(0, -1, 1)||3
48,22,(0, -1, -1)||1
48,48,(-1, -1, 0)||1
48,10,(1, -1, 0)||3
48,0,(-1, 0, -1)||2
48,10,(1, 0, -1)||2
33,36,(0, 1, 1)||1
33,10,(-1, 1, 0)||1
33,45,(-1, -1, 0)||2
10,33,(-1, 0, -1)||1
0,50,(0, 0, 1)||2
0,49,(0, -1, 1)||3
0,28,(-1, 0, 1)||1
50,0,(0, 1, 0)||2
50,49,(0, -1, 0)||1
50,0,(0, 0, 1)||2
50,0,(0, 0, -1)||2
50,28,(-1, 0, 0)||1
50,21,(1, 0, 0)||1
50,0,(0, 1, 1)||2
50,0,(0, 1, -1)||2
50,0,(-1, 1, 0)||2
50,0,(1, 1, 0)||2
50,0,(0, -1, 1)||2
50,0,(0, -1, -1)||2
50,10,(-1, -1, 0)||2
50,10,(1, -1, 0)||2
50,0,(-1, 0, 1)||2
50,20,(1, 0, 1)||1
50,10,(-1, 0, -1)||1
50,0,(1, 0, -1)||2
0,50,(0, 0, -1)||2
0,49,(0, -1, -1)||4
0,51,(1, 0, 1)||1
0,28,(-1, 0, -1)||2
0,21,(1, 0, -1)||2
0,51,(1, 0, 0)||1
0,37,(1, 0, 1)||3
10,37,(1, 0, 0)||2
10,51,(1, 0, -1)||1
10,36,(0, 0, 1)||2
10,33,(-1, -1, 0)||1
10,37,(1, 0, -1)||1
36,36,(0, 0, 1)||4
36,10,(0, 0, -1)||2
36,36,(0, 1, -1)||1
36,33,(0, -1, -1)||1
36,23,(-1, 0, 1)||2
36,36,(0, 0, -1)||4
36,23,(-1, 0, -1)||2
47,47,(-1, 0, 0)||4
47,10,(-1, -1, 0)||6
0,50,(0, -1, 1)||2
0,50,(0, -1, 0)||2
0,50,(0, -1, -1)||2
0,51,(1, -1, 0)||1
13,37,(1, -1, 0)||1
36,36,(0, -1, 1)||1
0,47,(-1, -1, 0)||6
45,41,(-1, 0, 0)||2
45,16,(0, 1, -1)||1
45,9,(-1, 0, 1)||4
45,39,(-1, 0, -1)||1
10,49,(-1, 1, 0)||4
10,48,(-1, 1, 0)||3
9,31,(1, 1, 0)||2
21,0,(-1, 0, 0)||2
21,21,(1, 0, 0)||3
21,10,(0, 1, 1)||3
21,48,(-1, -1, 0)||2
21,10,(1, 0, 1)||3
10,40,(0, 0, 1)||1
40,10,(0, 0, -1)||1
40,15,(-1, 0, 0)||1
40,10,(1, 0, 0)||1
40,10,(0, 1, -1)||1
40,10,(1, 1, 0)||1
40,0,(-1, 0, 1)||1
40,15,(1, 0, 1)||1
40,10,(-1, 0, -1)||1
40,10,(1, 0, -1)||1
16,45,(0, -1, 1)||1
16,15,(-1, 0, -1)||1
0,49,(-1, 0, 1)||2
10,49,(-1, 0, 0)||4
10,50,(-1, 1, 0)||2
10,51,(0, 1, 1)||1
10,48,(-1, 0, 1)||2
10,49,(-1, 0, -1)||3
10,51,(0, 1, 0)||1
10,51,(0, 1, -1)||1
10,40,(0, -1, 1)||1
10,21,(0, -1, -1)||3
0,50,(-1, 0, 1)||2
21,20,(0, 0, 1)||1
21,50,(-1, 0, 0)||1
21,49,(-1, -1, 0)||1
21,0,(-1, 0, 1)||2
20,51,(0, 0, 1)||1
20,21,(0, 0, -1)||1
20,10,(1, 0, 0)||5
20,35,(1, 1, 0)||1
20,50,(-1, 0, -1)||1
20,21,(1, 0, -1)||2
51,0,(0, 1, 0)||1
51,10,(0, -1, 0)||1
51,37,(0, 0, 1)||1
51,20,(0, 0, -1)||1
51,0,(-1, 0, 0)||1
51,10,(1, 0, 0)||1
51,0,(0, 1, 1)||1
51,0,(0, 1, -1)||1
51,0,(-1, 1, 0)||1
51,35,(1, 1, 0)||1
51,10,(0, -1, 1)||1
51,10,(0, -1, -1)||1
51,48,(-1, -1, 0)||1
51,10,(1, -1, 0)||1
51,10,(-1, 0, 1)||1
51,10,(1, 0, 1)||1
51,0,(-1, 0, -1)||1
51,10,(1, 0, -1)||1
37,51,(0, 0, -1)||1
37,10,(-1, 0, 0)||2
37,13,(-1, 1, 0)||1
37,35,(1, 1, 0)||1
37,10,(-1, 0, 1)||1
37,0,(-1, 0, -1)||3
47,17,(1, 1, 0)||1
47,10,(1, 0, 1)||1
0,50,(-1, -1, 0)||2
0,51,(0, -1, 1)||1
0,51,(0, -1, 0)||1
0,51,(0, -1, -1)||1
45,31,(0, 1, 1)||2
21,21,(-1, 0, 0)||3
21,30,(1, 0, 0)||2
10,40,(-1, 0, 1)||1
10,21,(-1, 0, -1)||3
10,40,(-1, 0, 0)||1
15,34,(1, 1, 0)||1
15,33,(1, 0, 1)||1
15,40,(-1, 0, -1)||1
15,7,(1, 0, -1)||1
10,12,(1, 0, 0)||1
10,51,(-1, 1, 0)||1
31,10,(0, 0, 1)||1
31,17,(0, 1, 1)||1
31,45,(0, -1, -1)||2
31,9,(-1, -1, 0)||2
31,10,(1, 0, 1)||3
10,31,(0, 0, -1)||1
10,40,(-1, -1, 0)||1
10,34,(1, 0, 1)||1
0,38,(1, 0, 1)||1
0,34,(1, 0, -1)||1
21,38,(1, 0, 0)||1
21,35,(0, 1, 1)||1
21,20,(-1, 0, 1)||2
10,20,(-1, 0, 0)||5
10,13,(1, -1, 0)||1
10,51,(-1, 0, 1)||1
10,38,(1, 0, -1)||1
10,51,(-1, 0, 0)||1
10,12,(1, -1, 0)||1
10,51,(-1, 0, -1)||1
17,31,(0, -1, -1)||1
0,49,(1, 0, 1)||1
10,47,(-1, 0, -1)||1
10,49,(1, 0, -1)||2
35,21,(0, -1, -1)||1
35,20,(-1, -1, 0)||1
35,51,(-1, -1, 0)||1
35,37,(-1, -1, 0)||1
17,47,(-1, -1, 0)||1
17,49,(1, -1, 0)||1
16,49,(1, -1, 0)||1
10,7,(0, 1, 1)||1
10,13,(0, 1, 1)||3
24,22,(0, 0, 1)||2
22,24,(0, 0, -1)||2
22,30,(0, 1, 1)||1
30,21,(-1, 0, 0)||2
26,7,(0, 0, 1)||1
7,26,(0, 0, -1)||1
7,34,(0, 1, 1)||1
7,10,(0, -1, -1)||1
7,15,(-1, 0, 1)||1
10,34,(0, 1, 0)||2
33,38,(0, 1, 1)||1
33,34,(0, 1, -1)||1
33,15,(-1, 0, -1)||1
10,13,(0, 0, 1)||2
13,10,(0, 0, -1)||2
13,38,(0, 1, -1)||1
13,10,(-1, 1, 0)||1
13,10,(0, -1, -1)||3
12,10,(-1, 0, 0)||1
12,10,(-1, 1, 0)||1
30,10,(0, 0, 1)||1
30,13,(0, 1, 1)||1
30,22,(0, -1, -1)||1
